user@ubunt:~/myservice$ docker compose logs myservice | grep -E "(Cache HIT|Cache MISS|Cache SET)" | tail -20
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.106703	level=INFO	module=LogRequest ( userver/core/src/server/middlewares/handler_adapter.cpp:164 )trace_id=83bbb02e8482ed21ab4113937cb8317d	span_id=0874309c4885cf29	link=72944df956995081b84afd95c6c26470	meta_type=/api/login	_type=request	request_body_length=40	body={"login":"testuser","password":"123456"}	uri=/api/login	method=POST	text=start handling POST /api/login
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.106707	level=WARNING	module=HandleRequestThrow ( src/handlers/auth_handlers.cpp:97 )	trace_id=83bbb02e8482ed21ab4113937cb8317d	span_id=0874309c4885cf29	link=72944df956995081b84afd95c6c26470	text=Rate limit exceeded for IP: ::ffff:172.19.0.1
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.106710	level=WARNING	module=MakeSpan ( userver/core/src/server/middlewares/tracing.cpp:114 )	trace_id=83bbb02e8482ed21ab4113937cb8317d	span_id=0874309c4885cf29	parent_id=	link=72944df956995081b84afd95c6c26470	stopwatch_name=POST /api/login	total_time=0.013684	span_ref_type=child	stopwatch_units=ms	start_timestamp=1778149665.106696	http_handle_request_time=0.003954	http_parse_request_data_time=0.000038	http_check_auth_time=0.000085	meta_code=429	http.route=/api/login	meta_type=/api/login	_type=response	span_kind=serverhttp.request.method=POST	body={"error": "Too many login attempts. Please try again later."}	uri=/api/login	text=
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.107938	level=INFO	module=LogRequest ( userver/core/src/server/middlewares/handler_adapter.cpp:164 )trace_id=e2fd3fe12237b0ebc35f8f7a39268fa6	span_id=efa2389ea365453c	link=15586dd188558e5d5b98bc80e2a1f01a	meta_type=/api/login	_type=request	request_body_length=40	body={"login":"testuser","password":"123456"}	uri=/api/login	method=POST	text=start handling POST /api/login
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.107950	level=WARNING	module=HandleRequestThrow ( src/handlers/auth_handlers.cpp:97 )	trace_id=e2fd3fe12237b0ebc35f8f7a39268fa6	span_id=efa2389ea365453c	link=15586dd188558e5d5b98bc80e2a1f01a	text=Rate limit exceeded for IP: ::ffff:172.19.0.1
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.107955	level=WARNING	module=MakeSpan ( userver/core/src/server/middlewares/tracing.cpp:114 )	trace_id=e2fd3fe12237b0ebc35f8f7a39268fa6	span_id=efa2389ea365453c	parent_id=	link=15586dd188558e5d5b98bc80e2a1f01a	stopwatch_name=POST /api/login	total_time=0.032887	span_ref_type=child	stopwatch_units=ms	start_timestamp=1778149665.107923	http_handle_request_time=0.009012	http_parse_request_data_time=0.000087	http_check_auth_time=0.000226	meta_code=429	http.route=/api/login	meta_type=/api/login	_type=response	span_kind=serverhttp.request.method=POST	body={"error": "Too many login attempts. Please try again later."}	uri=/api/login	text=
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.109056	level=INFO	module=LogRequest ( userver/core/src/server/middlewares/handler_adapter.cpp:164 )trace_id=9dcf7b0d4c1feb180d9a462b618f80d5	span_id=d1d06906dd92cc19	link=7078d012d77219f2ec0f6c909db0566b	meta_type=/api/login	_type=request	request_body_length=40	body={"login":"testuser","password":"123456"}	uri=/api/login	method=POST	text=start handling POST /api/login
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.109068	level=WARNING	module=HandleRequestThrow ( src/handlers/auth_handlers.cpp:97 )	trace_id=9dcf7b0d4c1feb180d9a462b618f80d5	span_id=d1d06906dd92cc19	link=7078d012d77219f2ec0f6c909db0566b	text=Rate limit exceeded for IP: ::ffff:172.19.0.1
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.109073	level=WARNING	module=MakeSpan ( userver/core/src/server/middlewares/tracing.cpp:114 )	trace_id=9dcf7b0d4c1feb180d9a462b618f80d5	span_id=d1d06906dd92cc19	parent_id=	link=7078d012d77219f2ec0f6c909db0566b	stopwatch_name=POST /api/login	total_time=0.031052	span_ref_type=child	stopwatch_units=ms	start_timestamp=1778149665.109042	http_handle_request_time=0.008444	http_parse_request_data_time=0.000083	http_check_auth_time=0.000236	meta_code=429	http.route=/api/login	meta_type=/api/login	_type=response	span_kind=serverhttp.request.method=POST	body={"error": "Too many login attempts. Please try again later."}	uri=/api/login	text=
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.109091	level=INFO	module=LogRequest ( userver/core/src/server/middlewares/handler_adapter.cpp:164 )trace_id=b69d3d2f3539604b56aea20db0b60a7e	span_id=09df6ef5dc2855d6	link=9465218b40592f0fc31dd524ba22efd6	meta_type=/api/login	_type=request	request_body_length=40	body={"login":"testuser","password":"123456"}	uri=/api/login	method=POST	text=start handling POST /api/login
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.109096	level=WARNING	module=HandleRequestThrow ( src/handlers/auth_handlers.cpp:97 )	trace_id=b69d3d2f3539604b56aea20db0b60a7e	span_id=09df6ef5dc2855d6	link=9465218b40592f0fc31dd524ba22efd6	text=Rate limit exceeded for IP: ::ffff:172.19.0.1
myservice-1  | tskv	timestamp=2026-05-07T10:27:45.109099	level=WARNING	module=MakeSpan ( userver/core/src/server/middlewares/tracing.cpp:114 )	trace_id=b69d3d2f3539604b56aea20db0b60a7e	span_id=09df6ef5dc2855d6	parent_id=	link=9465218b40592f0fc31dd524ba22efd6	stopwatch_name=POST /api/login	total_time=0.015078	span_ref_type=child	stopwatch_units=ms	start_timestamp=1778149665.109084	http_handle_request_time=0.004294	http_parse_request_data_time=0.000059	http_check_auth_time=0.000106	meta_code=429	http.route=/api/login	meta_type=/api/login	_type=response	span_kind=serverhttp.request.method=POST	body={"error": "Too many login attempts. Please try again later."}	uri=/api/login	text=
